日付け,終値,始値,高値,安値,変化率
20220719,3936.69,3860.73,3939.81,3860.73,0.0276
20220718,3830.85,3883.79,3902.44,3818.63,-0.0084
20220715,3863.16,3818.00,3863.62,3817.18,0.0192
20220714,3790.38,3763.99,3796.41,3721.56,-0.003
20220713,3801.78,3779.67,3829.44,3759.07,-0.0045000000000000005
20220712,3818.80,3851.95,3873.41,3802.36,-0.0092
20220711,3854.43,3880.94,3880.94,3847.22,-0.0115
20220708,3899.38,3888.26,3918.50,3869.34,-0.0008
20220707,3902.62,3858.85,3910.63,3858.85,0.015
20220706,3845.08,3831.98,3870.91,3809.37,0.0036
20220705,3831.39,3792.61,3832.19,3742.06,0.0016
20220701,3825.33,3781.00,3829.82,3752.10,0.0106
20220630,3785.38,3785.99,3818.99,3738.67,-0.0088
20220629,3818.83,3825.09,3836.50,3799.02,-0.0007000000000000001
20220628,3821.55,3913.00,3945.86,3820.14,-0.020099999999999996
20220627,3900.11,3920.76,3927.72,3889.66,-0.003
20220624,3911.74,3821.75,3913.65,3821.75,0.030600000000000002
20220623,3795.73,3774.71,3802.58,3743.52,0.0095
20220622,3759.89,3733.89,3801.79,3717.69,-0.0013
20220621,3764.79,3715.31,3779.65,3715.31,0.0245
20220617,3674.84,3665.90,3707.71,3636.87,0.0022
20220616,3666.77,3728.18,3728.18,3639.77,-0.0325
20220615,3789.99,3764.05,3837.56,3722.30,0.0146
20220614,3735.48,3763.52,3778.18,3705.68,-0.0038
20220613,3749.63,3838.15,3838.15,3734.30,-0.0388
20220610,3900.86,3974.39,3974.39,3900.16,-0.0291
20220609,4017.82,4101.65,4119.10,4017.17,-0.023799999999999998
20220608,4115.77,4147.12,4160.14,4107.20,-0.0108
20220607,4160.68,4096.47,4164.86,4080.19,0.0095
20220606,4121.43,4134.72,4168.78,4109.18,0.0031
20220603,4108.54,4137.57,4142.67,4098.67,-0.0163
20220602,4176.82,4095.41,4177.51,4074.37,0.0184
20220601,4101.23,4149.78,4166.54,4073.85,-0.0075
20220531,4132.15,4151.09,4168.34,4104.88,-0.0063
20220527,4158.24,4077.43,4158.49,4077.43,0.024700000000000003
20220526,4057.84,3984.60,4075.14,3984.60,0.0199
20220525,3978.73,3929.59,3999.33,3925.03,0.0095
20220524,3941.48,3942.94,3955.68,3875.13,-0.008100000000000001
20220523,3973.75,3919.42,3981.88,3909.04,0.018600000000000002
20220520,3901.36,3927.76,3943.42,3810.32,0.0001
20220519,3900.79,3899.00,3945.96,3876.58,-0.0058
20220518,3923.68,4051.98,4051.98,3911.91,-0.0404
20220517,4088.85,4052.00,4090.72,4033.93,0.0202
20220516,4008.01,4013.02,4046.46,3983.99,-0.0039000000000000003
20220513,4023.89,3963.90,4038.88,3963.90,0.0239
20220512,3930.08,3903.95,3964.80,3858.87,-0.0013
20220511,3935.18,3990.08,4049.09,3928.82,-0.0165
20220510,4001.05,4035.18,4068.82,3958.17,0.0025
20220509,3991.24,4081.27,4081.27,3975.48,-0.032
20220506,4123.34,4128.17,4157.69,4067.91,-0.005699999999999999
20220505,4146.87,4270.43,4270.43,4106.01,-0.0356
20220504,4300.17,4181.18,4307.66,4148.91,0.029900000000000003
20220503,4175.48,4159.78,4200.10,4147.08,0.0048
20220502,4155.38,4130.61,4169.81,4062.51,0.005699999999999999
20220429,4131.93,4253.75,4269.68,4124.28,-0.0363
20220428,4287.50,4222.58,4308.45,4188.63,0.024700000000000003
20220427,4183.96,4186.52,4240.71,4162.90,0.0021
20220426,4175.20,4278.14,4278.14,4175.04,-0.0281
20220425,4296.12,4255.34,4299.02,4200.82,0.005699999999999999
20220422,4271.78,4385.83,4385.83,4267.62,-0.0277
20220421,4393.66,4489.17,4512.94,4384.47,-0.0148
20220420,4459.45,4472.26,4488.29,4448.76,-0.0006
20220419,4462.21,4390.63,4471.03,4390.63,0.0161
20220418,4391.69,4385.63,4410.31,4370.30,-0.0002
20220414,4392.59,4449.12,4460.46,4390.77,-0.0121
20220413,4446.59,4394.30,4453.92,4392.70,0.011200000000000002
20220412,4397.45,4437.59,4471.00,4381.34,-0.0034000000000000002
20220411,4412.53,4462.64,4464.35,4408.38,-0.0169
20220408,4488.28,4494.15,4520.41,4474.60,-0.0027
20220407,4500.21,4474.65,4521.16,4450.30,0.0043
20220406,4481.15,4494.17,4503.94,4450.04,-0.0097
20220405,4525.12,4572.45,4593.45,4514.17,-0.0126
20220404,4582.64,4547.97,4583.50,4539.21,0.008100000000000001
20220401,4545.86,4540.32,4548.70,4507.57,0.0034000000000000002
20220331,4530.41,4599.02,4603.07,4530.41,-0.015700000000000002
20220330,4602.45,4624.20,4627.77,4581.32,-0.0063
20220329,4631.60,4602.86,4637.30,4589.66,0.0123
20220328,4575.52,4541.09,4575.65,4517.69,0.0070999999999999995
20220325,4543.06,4522.91,4546.03,4501.07,0.0051
20220324,4520.16,4469.98,4520.58,4465.17,0.0143
20220323,4456.24,4493.10,4501.07,4455.81,-0.0123
20220322,4511.61,4469.10,4522.00,4469.10,0.0113
20220321,4461.18,4462.40,4481.75,4424.30,-0.0004
20220318,4463.12,4407.34,4465.40,4390.57,0.011699999999999999
20220317,4411.67,4345.11,4412.67,4335.65,0.0123
20220316,4357.86,4288.14,4358.90,4251.99,0.022400000000000003
20220315,4262.45,4188.82,4271.05,4187.90,0.021400000000000002
20220314,4173.11,4202.75,4247.57,4161.72,-0.0074
20220311,4204.31,4279.50,4291.01,4200.49,-0.013000000000000001
20220310,4259.52,4252.55,4268.28,4209.80,-0.0043
20220309,4277.88,4223.10,4299.40,4223.10,0.025699999999999997
20220308,4170.70,4202.66,4276.94,4157.87,-0.0072
20220307,4201.09,4327.01,4327.01,4199.85,-0.029500000000000002
20220304,4328.87,4342.12,4342.12,4284.98,-0.0079
20220303,4363.49,4401.31,4416.78,4345.56,-0.0053
20220302,4386.54,4322.56,4401.48,4322.56,0.018600000000000002
20220301,4306.26,4363.14,4378.45,4279.54,-0.0155
20220228,4373.94,4354.17,4388.84,4315.12,-0.0024
20220225,4384.65,4298.38,4385.34,4286.83,0.022400000000000003
20220224,4288.70,4155.77,4294.73,4114.65,0.015
20220223,4225.50,4324.93,4341.51,4221.51,-0.0184
20220222,4304.76,4332.74,4362.12,4267.11,-0.0101
20220218,4348.87,4384.57,4394.60,4327.22,-0.0072
20220217,4380.26,4456.06,4456.06,4373.81,-0.0212
20220216,4475.01,4455.75,4489.55,4429.68,0.0009
20220215,4471.07,4429.28,4472.77,4429.28,0.0158
20220214,4401.67,4412.61,4426.22,4364.84,-0.0038
20220211,4418.64,4506.27,4526.33,4401.41,-0.019
20220210,4504.10,4553.20,4588.90,4484.30,-0.0181
20220209,4587.20,4547.00,4590.00,4547.00,0.014499999999999999
20220208,4521.50,4480.00,4531.30,4465.40,0.0084
20220207,4483.90,4505.80,4521.90,4471.50,-0.0037
20220204,4500.50,4482.80,4539.70,4451.50,0.0052
20220203,4477.40,4535.40,4542.90,4470.40,-0.024399999999999998
20220202,4589.40,4566.40,4595.30,4544.30,0.009399999999999999
20220201,4546.50,4519.60,4550.50,4483.50,0.0068000000000000005
20220131,4515.60,4431.80,4516.90,4414.00,0.0189
20220128,4431.90,4336.20,4432.70,4292.50,0.024399999999999998
20220127,4326.50,4380.60,4428.70,4309.50,-0.0054
20220126,4349.90,4408.40,4453.20,4304.80,-0.0015
20220125,4356.40,4366.60,4411.00,4287.10,-0.012199999999999999
20220124,4410.10,4356.30,4417.40,4222.60,0.0028000000000000004
20220121,4397.90,4471.40,4494.50,4395.30,-0.0189
20220120,4482.70,4547.40,4602.10,4477.90,-0.0111
20220119,4532.80,4588.00,4611.60,4530.20,-0.0097
20220118,4577.10,4632.20,4632.20,4568.70,-0.0184
20220114,4662.90,4638.00,4665.10,4614.80,0.0008
20220113,4659.00,4733.60,4744.10,4650.30,-0.0143
20220112,4726.40,4728.60,4748.80,4706.70,0.0028000000000000004
20220111,4713.10,4669.10,4714.10,4638.30,0.0092
20220110,4670.30,4655.30,4673.00,4582.20,-0.0014000000000000002
20220107,4677.00,4697.70,4707.90,4662.70,-0.0040999999999999995
20220106,4696.10,4693.40,4725.00,4671.30,-0.001
20220105,4700.60,4788.00,4797.70,4699.40,-0.0194
20220104,4793.50,4804.50,4818.60,4774.30,-0.0006
20220103,4796.60,4778.10,4796.60,4758.20,0.0064
20211231,4766.20,4775.20,4786.80,4765.80,-0.0026
20211230,4778.70,4794.20,4808.90,4775.30,-0.003
20211229,4793.10,4788.60,4804.10,4778.10,0.0014000000000000002
20211228,4786.40,4795.50,4807.00,4780.00,-0.001
20211227,4791.20,4734.00,4791.50,4734.00,0.0138
20211223,4725.80,4704.00,4740.70,4704.00,0.0062
20211222,4696.60,4650.40,4697.70,4645.50,0.0102
20211221,4649.20,4595.00,4651.10,4583.20,0.0178
20211220,4568.00,4587.90,4587.90,4531.10,-0.011399999999999999
20211217,4620.60,4652.50,4666.70,4600.20,-0.0103
20211216,4668.70,4719.10,4732.00,4651.90,-0.0087
20211215,4709.90,4636.50,4712.60,4611.20,0.016399999999999998
20211214,4634.10,4643.00,4660.50,4606.50,-0.0075
20211213,4669.00,4710.30,4710.30,4667.60,-0.0091
20211210,4712.00,4687.60,4713.60,4670.20,0.0096
20211209,4667.40,4691.00,4695.30,4666.00,-0.0072
20211208,4701.20,4690.90,4705.10,4674.50,0.0031
20211207,4686.80,4632.00,4694.00,4632.00,0.0207
20211206,4591.70,4548.40,4612.60,4540.50,0.011699999999999999
20211203,4538.40,4589.50,4608.00,4495.10,-0.0085
20211202,4577.10,4504.70,4595.50,4504.70,0.014199999999999999
20211201,4513.00,4602.80,4652.90,4510.30,-0.0118
20211130,4567.00,4640.20,4646.00,4560.00,-0.019
20211129,4655.30,4628.80,4672.90,4625.30,0.0132
20211126,4594.60,4664.60,4664.60,4585.40,-0.0227
20211124,4701.50,4675.80,4702.90,4659.90,0.0023
20211123,4690.70,4678.50,4699.40,4652.70,0.0017000000000000001
20211122,4682.90,4712.00,4743.80,4682.20,-0.0032
20211119,4698.00,4708.40,4717.80,4694.20,-0.0014000000000000002
20211118,4704.50,4700.70,4708.80,4672.80,0.0034000000000000002
20211117,4688.70,4701.50,4701.50,4684.40,-0.0026
20211116,4700.90,4679.40,4714.90,4679.40,0.0039000000000000003
20211115,4682.80,4689.30,4697.40,4672.90,0.0
20211112,4682.90,4655.20,4688.50,4650.80,0.0072
20211111,4649.30,4659.40,4664.60,4648.30,0.0006
20211110,4646.70,4670.30,4684.90,4630.90,-0.008199999999999999
20211109,4685.20,4707.20,4708.50,4670.90,-0.0034999999999999996
20211108,4701.70,4701.50,4714.90,4694.40,0.0009
20211105,4697.50,4699.30,4718.50,4681.30,0.0037
20211104,4680.10,4662.90,4683.00,4662.60,0.0042
20211103,4660.60,4630.60,4663.50,4621.20,0.006500000000000001
20211102,4630.60,4613.30,4635.10,4613.30,0.0037
20211101,4613.70,4610.60,4620.30,4595.10,0.0018
20211029,4605.40,4572.90,4608.10,4567.60,0.002
20211028,4596.40,4562.80,4597.60,4562.80,0.0098
20211027,4551.70,4580.20,4584.60,4551.70,-0.005
20211026,4574.80,4578.70,4598.50,4569.20,0.0018
20211025,4566.50,4553.70,4572.60,4537.40,0.0048
20211022,4544.90,4546.10,4559.70,4524.00,-0.0011
20211021,4549.80,4532.20,4551.40,4526.90,0.003
20211020,4536.20,4524.40,4540.90,4524.40,0.0037
20211019,4519.60,4497.30,4520.40,4496.40,0.0074
20211018,4486.50,4463.70,4488.80,4447.50,0.0034000000000000002
20211015,4471.40,4447.70,4475.80,4447.70,0.0075
20211014,4438.30,4386.80,4439.70,4386.80,0.0171
20211013,4363.80,4358.00,4372.90,4329.90,0.003
20211012,4350.60,4368.30,4374.90,4342.10,-0.0024
20211011,4361.20,4385.40,4415.90,4360.60,-0.0069
20211008,4391.30,4406.50,4412.00,4386.20,-0.0019
20211007,4399.80,4383.70,4430.00,4383.70,0.0083
20211006,4363.60,4319.60,4365.60,4290.50,0.0040999999999999995
20211005,4345.70,4309.90,4369.20,4309.90,0.0105
20211004,4300.50,4348.80,4355.50,4278.90,-0.013000000000000001
20211001,4357.00,4317.20,4375.20,4288.50,0.0115
20210930,4307.50,4370.70,4382.60,4306.20,-0.011899999999999999
20210929,4359.50,4362.40,4385.60,4355.10,0.0016
20210928,4352.60,4419.50,4419.50,4346.30,-0.0204
20210927,4443.10,4442.10,4457.30,4436.20,-0.0028000000000000004
20210924,4455.50,4438.00,4463.10,4430.30,0.0015
20210923,4449.00,4406.80,4465.40,4406.80,0.0121
20210922,4395.60,4367.40,4416.80,4367.40,0.0095
20210921,4354.20,4374.40,4394.90,4348.00,-0.0008
20210920,4357.70,4402.90,4402.90,4305.90,-0.017
20210917,4433.00,4469.70,4471.50,4427.80,-0.0091
20210916,4473.80,4477.10,4485.90,4443.80,-0.0015
20210915,4480.70,4447.50,4486.90,4438.40,0.0085
20210914,4443.10,4479.30,4485.70,4435.50,-0.005699999999999999
20210913,4468.70,4474.80,4493.00,4445.70,0.0023
20210910,4458.60,4506.90,4520.50,4457.70,-0.0077
20210909,4493.30,4513.00,4529.90,4492.10,-0.0046
20210908,4514.10,4518.10,4521.80,4493.90,-0.0013
20210907,4520.00,4535.40,4535.40,4513.00,-0.0034000000000000002
20210903,4535.40,4532.40,4541.40,4521.30,-0.0003
20210902,4536.90,4534.50,4545.90,4524.70,0.0028000000000000004
20210901,4524.10,4528.80,4537.10,4522.00,0.0003
20210831,4522.70,4529.80,4531.40,4515.80,-0.0013
20210830,4528.80,4513.80,4537.40,4513.80,0.0043
20210827,4509.40,4474.10,4513.30,4474.10,0.0088
20210826,4470.00,4493.80,4495.90,4469.00,-0.0058
20210825,4496.20,4490.40,4501.70,4485.70,0.0022
20210824,4486.20,4484.40,4492.80,4482.30,0.0015
20210823,4479.50,4450.30,4489.90,4450.30,0.0085
20210820,4441.70,4410.60,4444.40,4406.80,0.008100000000000001
20210819,4405.80,4382.40,4418.60,4367.70,0.0012
20210818,4400.30,4440.90,4454.30,4397.60,-0.010700000000000001
20210817,4448.10,4462.10,4462.10,4417.80,-0.0070999999999999995
20210816,4479.70,4461.60,4480.30,4437.70,0.0026
20210813,4468.00,4464.80,4468.40,4460.80,0.0016
20210812,4460.80,4446.10,4461.80,4436.00,0.0029
20210811,4447.70,4442.20,4449.40,4436.40,0.0025
20210810,4436.80,4435.80,4445.20,4430.00,0.001
20210809,4432.40,4437.80,4439.40,4424.70,-0.0009
20210806,4436.50,4429.10,4440.80,4429.10,0.0017000000000000001
20210805,4429.10,4408.90,4429.80,4408.90,0.006
20210804,4402.70,4415.90,4416.20,4400.20,-0.0046
20210803,4423.10,4392.70,4423.80,4373.00,0.008199999999999999
20210802,4387.20,4406.90,4422.20,4384.80,-0.0018
20210730,4395.30,4395.10,4412.20,4389.60,-0.0054
20210729,4419.10,4403.60,4430.00,4403.60,0.0042
20210728,4400.60,4402.90,4415.50,4387.00,-0.0002
20210727,4401.50,4416.40,4416.40,4372.50,-0.004699999999999999
20210726,4422.30,4409.60,4422.70,4405.40,0.0024
20210723,4411.80,4381.20,4415.20,4381.20,0.0101
20210722,4367.50,4361.30,4369.90,4350.10,0.002
20210721,4358.70,4331.10,4359.70,4331.10,0.008199999999999999
20210720,4323.10,4265.10,4336.80,4262.10,0.0152
20210719,4258.50,4296.40,4296.40,4233.10,-0.0159
20210716,4327.20,4367.40,4375.10,4322.50,-0.0075
20210715,4360.00,4369.00,4369.00,4340.70,-0.0033
20210714,4374.30,4380.10,4393.70,4362.40,0.0012
20210713,4369.20,4381.10,4392.40,4366.90,-0.0034999999999999996
20210712,4384.60,4372.40,4386.70,4364.00,0.0034000000000000002
20210709,4369.60,4329.40,4371.60,4329.40,0.0113
20210708,4320.80,4321.10,4330.90,4289.40,-0.0086
20210707,4358.10,4351.00,4361.90,4329.80,0.0034000000000000002
20210706,4343.50,4356.50,4356.50,4314.40,-0.002
20210702,4352.30,4326.60,4355.40,4326.60,0.0075
20210701,4319.90,4300.70,4320.70,4300.70,0.0052
20210630,4297.50,4290.60,4302.40,4288.00,0.0013
20210629,4291.80,4293.20,4300.50,4287.00,0.0003
20210628,4290.60,4284.90,4292.10,4274.70,0.0023
20210625,4280.70,4274.40,4286.10,4271.20,0.0033
20210624,4266.50,4257.00,4271.30,4257.00,0.0058
20210623,4241.80,4249.30,4256.60,4241.40,-0.0011
20210622,4246.40,4224.60,4255.80,4217.30,0.0051
20210621,4224.80,4173.40,4226.20,4173.40,0.013999999999999999
20210618,4166.40,4204.80,4204.80,4164.40,-0.0131
20210617,4221.90,4220.40,4232.30,4196.10,-0.0004
20210616,4223.70,4248.90,4251.90,4202.40,-0.0054
20210615,4246.60,4255.30,4257.20,4238.40,-0.002
20210614,4255.10,4248.30,4255.60,4234.10,0.0018
20210611,4247.40,4242.90,4248.40,4232.20,0.0019
20210610,4239.20,4228.60,4249.70,4220.30,0.0046
20210609,4219.60,4233.00,4237.10,4218.70,-0.0018
20210608,4227.30,4233.80,4236.70,4208.40,0.0002
20210607,4226.50,4229.30,4232.30,4215.70,-0.0008
20210604,4229.90,4206.10,4233.40,4206.10,0.0088
20210603,4192.90,4191.40,4204.40,4167.90,-0.0036
20210602,4208.10,4206.80,4217.40,4198.30,0.0015
20210601,4202.00,4216.50,4234.10,4197.60,-0.0005
20210528,4204.10,4210.80,4218.40,4203.60,0.0008
20210527,4200.90,4201.90,4213.40,4197.80,0.0012
20210526,4196.00,4191.60,4202.60,4184.10,0.0019
20210525,4188.10,4205.90,4213.40,4182.50,-0.0021
20210524,4197.10,4170.20,4209.50,4170.20,0.009899999999999999
20210521,4155.90,4168.60,4188.70,4151.70,-0.0008
20210520,4159.10,4122.00,4172.80,4122.00,0.0105
20210519,4115.70,4098.40,4116.90,4061.40,-0.0029
20210518,4127.80,4165.90,4169.10,4126.00,-0.0085
20210517,4163.30,4169.90,4171.90,4142.70,-0.0025
20210514,4173.90,4129.60,4183.10,4129.60,0.0149
20210513,4112.50,4075.00,4131.60,4075.00,0.012199999999999999
20210512,4063.00,4130.60,4134.70,4056.90,-0.0215
20210511,4152.10,4150.30,4162.00,4111.50,-0.0087
20210510,4188.40,4228.30,4236.40,4188.10,-0.0104
20210507,4232.60,4210.30,4238.00,4201.60,0.0074
20210506,4201.60,4169.10,4202.70,4147.30,0.008199999999999999
20210505,4167.60,4177.10,4187.70,4160.90,0.0007000000000000001
20210504,4164.70,4179.00,4179.00,4128.60,-0.0067
20210503,4192.70,4192.00,4209.40,4188.00,0.0028000000000000004
20210430,4181.20,4198.10,4198.10,4174.90,-0.0072
20210429,4211.50,4206.10,4218.80,4176.80,0.0068000000000000005
20210428,4183.20,4185.10,4201.50,4181.80,-0.0008
20210427,4186.70,4188.20,4193.40,4176.20,-0.0002
20210426,4187.60,4185.00,4194.20,4182.40,0.0018
20210423,4180.20,4138.80,4194.20,4138.80,0.0109
20210422,4135.00,4170.50,4179.60,4123.70,-0.0092
20210421,4173.40,4128.40,4175.00,4126.40,0.009300000000000001
20210420,4134.90,4159.20,4159.20,4118.40,-0.0068000000000000005
20210419,4163.30,4179.80,4180.80,4150.50,-0.0053
20210416,4185.50,4174.10,4191.30,4170.80,0.0036
20210415,4170.40,4139.80,4173.50,4139.80,0.0111
20210414,4124.70,4141.60,4151.70,4120.90,-0.0040999999999999995
20210413,4141.60,4130.10,4148.00,4124.40,0.0033
20210412,4128.00,4124.70,4131.80,4114.80,-0.0002
20210409,4128.80,4096.10,4129.50,4095.50,0.0077
20210408,4097.20,4089.90,4098.20,4082.50,0.0042
20210407,4079.90,4074.30,4083.10,4068.30,0.0015
20210406,4073.90,4075.60,4086.20,4068.10,-0.001
20210405,4077.90,4034.40,4083.40,4034.40,0.0144
20210401,4019.90,3992.80,4020.60,3992.80,0.0118
20210331,3972.90,3967.20,3994.40,3967.00,0.0036
20210330,3958.60,3963.30,3968.00,3944.30,-0.0031
20210329,3971.10,3969.30,3981.80,3943.20,-0.0009
20210326,3974.50,3917.10,3978.20,3917.10,0.0166
20210325,3909.50,3879.30,3919.50,3853.50,0.0052
20210324,3889.10,3919.90,3942.10,3889.10,-0.0055000000000000005
20210323,3910.50,3937.60,3949.10,3901.60,-0.0076
20210322,3940.60,3916.50,3955.30,3914.20,0.006999999999999999
20210319,3913.10,3913.10,3930.10,3886.80,-0.0006
20210318,3915.50,3953.50,3969.60,3910.90,-0.0147
20210317,3974.10,3949.60,3983.90,3935.70,0.0029
20210316,3962.70,3973.60,3981.00,3953.40,-0.0016
20210315,3968.90,3943.00,3970.10,3923.50,0.006500000000000001
20210312,3943.30,3924.50,3945.00,3915.20,0.001
20210311,3939.30,3915.50,3960.30,3915.50,0.0104
20210310,3898.80,3892.00,3917.30,3885.70,0.006
20210309,3875.40,3851.90,3903.80,3851.90,0.014199999999999999
20210308,3821.30,3844.40,3881.10,3819.20,-0.0054
20210305,3841.90,3793.60,3851.70,3730.20,0.0195
20210304,3768.50,3818.50,3843.70,3723.30,-0.0134
20210303,3819.70,3864.00,3874.50,3818.90,-0.0131
20210302,3870.30,3903.60,3906.40,3868.60,-0.008100000000000001
20210301,3901.80,3842.50,3914.50,3842.50,0.023799999999999998
20210226,3811.20,3839.70,3861.10,3789.50,-0.004699999999999999
20210225,3829.30,3915.80,3925.00,3814.00,-0.0245
20210224,3925.40,3873.70,3928.70,3859.60,0.0113
20210223,3881.40,3857.10,3896.00,3805.60,0.0013
20210222,3876.50,3885.60,3902.90,3874.70,-0.0077
20210219,3906.70,3921.20,3930.40,3903.10,-0.0019
20210218,3914.00,3915.90,3922.00,3885.00,-0.0044
20210217,3931.30,3918.50,3933.60,3900.40,-0.0003
20210216,3932.60,3939.60,3950.40,3923.80,-0.0006
20210212,3934.80,3911.70,3937.20,3905.80,0.004699999999999999
20210211,3916.40,3916.40,3926.00,3890.40,0.0017000000000000001
20210210,3909.90,3920.80,3931.50,3884.90,-0.0003
20210209,3911.20,3910.50,3918.30,3902.60,-0.0011
20210208,3915.60,3892.60,3915.80,3892.60,0.0074
20210205,3886.80,3878.30,3894.60,3874.90,0.0039000000000000003
20210204,3871.70,3836.70,3872.40,3836.70,0.0108
20210203,3830.20,3840.30,3847.50,3816.70,0.001
20210202,3826.30,3791.80,3843.10,3791.80,0.0139
20210201,3773.90,3731.20,3784.30,3725.60,0.0161
20210129,3714.20,3778.10,3778.10,3694.10,-0.019299999999999998
20210128,3787.40,3755.80,3830.50,3755.80,0.0098
20210127,3750.80,3836.80,3836.80,3732.50,-0.025699999999999997
20210126,3849.60,3863.00,3870.90,3847.80,-0.0015
20210125,3855.40,3851.70,3859.20,3797.20,0.0036
20210122,3841.50,3844.20,3852.30,3830.40,-0.003
20210121,3853.10,3857.50,3861.40,3845.10,0.0003
20210120,3851.80,3816.20,3859.80,3816.20,0.0139
20210119,3798.90,3781.90,3804.50,3780.40,0.008100000000000001
20210115,3768.20,3788.70,3788.70,3749.60,-0.0072
20210114,3795.50,3815.00,3823.60,3792.90,-0.0038
20210113,3809.80,3802.20,3821.00,3791.50,0.0023
20210112,3801.20,3801.60,3810.80,3776.50,0.0004
20210111,3799.60,3803.10,3817.90,3789.00,-0.0066
20210108,3824.70,3815.10,3826.70,3783.60,0.0055000000000000005
20210107,3803.80,3764.70,3811.60,3764.70,0.0149
20210106,3748.10,3712.20,3783.00,3705.30,0.005699999999999999
20210105,3726.90,3698.00,3737.80,3695.10,0.0070999999999999995
20210104,3700.70,3764.60,3770.00,3662.70,-0.0147
20201231,3756.10,3733.30,3760.20,3726.90,0.006500000000000001
20201230,3732.00,3736.20,3744.60,3730.20,0.0013
20201229,3727.00,3750.00,3756.10,3723.30,-0.0022
20201228,3735.40,3723.00,3740.50,3723.00,0.0087
20201224,3703.10,3694.00,3703.80,3689.30,0.0036
20201223,3690.00,3693.40,3711.20,3689.30,0.0007000000000000001
20201222,3687.30,3698.10,3698.30,3676.20,-0.0021
20201221,3694.90,3684.30,3702.90,3636.50,-0.0039000000000000003
20201218,3709.40,3722.40,3726.70,3685.80,-0.0034999999999999996
20201217,3722.50,3713.70,3725.10,3710.90,0.0058
20201216,3701.20,3696.20,3711.30,3688.60,0.0018
20201215,3694.60,3666.40,3695.30,3659.60,0.0129
20201214,3647.50,3675.30,3697.60,3645.80,-0.0044
20201211,3663.50,3656.10,3665.90,3633.40,-0.0013
20201210,3668.10,3659.10,3678.50,3645.20,-0.0013
20201209,3672.80,3706.00,3712.40,3660.50,-0.0079
20201208,3702.20,3683.10,3708.40,3678.80,0.0028000000000000004
